v,FvK,sigma,log_likelihood
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9821905528931482,74.29341436587164,0.01478126174296763,2.544225470967719
0.9820396984936323,76.08022987601018,0.0317241523709983,0.12370057818118152
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9826660548168135,76.53079176436634,0.018794448332905955,1.7896954745998697
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9815312837662047,71.25283983167515,0.004164347627415988,5.616405857196103
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9851950698516198,94.5572507910225,0.010548364455524793,0.34651879572354005
0.9851950698516198,94.5572507910225,0.010548364455524793,0.34651879572354005
0.9851950698516198,94.5572507910225,0.010548364455524793,0.34651879572354005
0.9851950698516198,94.5572507910225,0.010548364455524793,0.34651879572354005
0.9851950698516198,94.5572507910225,0.010548364455524793,0.34651879572354005
0.9665182929825499,75.15779403957866,0.06795881680480462,-2.2136766211008774
0.962050611854928,67.86299625166097,0.05382827151262688,-1.9212515055940331
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9811732436102609,67.00229832367569,0.017418858032058067,1.32876627482056
0.9816982943537049,71.73240542415212,0.02151908404796056,1.4303851257038023
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9805692446021048,66.99577102110804,0.02836825780113046,0.5114454915122364
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9803582318338749,66.88802367203485,0.013280929330348152,2.2912464027579533
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9776996981566414,65.34038263966082,0.03128662249818194,-0.2417276996618929
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9798503305496978,69.01587815071377,0.03461308416148419,-0.2524223954111884
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9806852127397688,67.61485116609184,0.013674556634818005,2.4158322058893216
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9825438861817153,75.20855015922115,0.008822113004448823,3.3271048838921145
0.9825438861817153,75.20855015922115,0.008822113004448823,3.3271048838921145
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.98181320423703,70.60084953078297,0.008597510110692073,2.322966062413043
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9818082962158525,73.66078885240434,0.007490527976830052,3.954968352120547
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9840896446700037,82.55641725842635,0.02142315223614373,0.023135018135230112
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9802375170042807,67.27161355034072,0.009244669574902739,2.473248247999301
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9820429862852905,74.61496489649804,0.013054623842887473,2.780205787730498
0.9834300480867808,79.26099220857309,0.011994095004806977,1.3635814693977126
0.9830528467472395,74.13860739160152,0.01762526100935692,-1.654479344689915
0.9830528467472395,74.13860739160152,0.01762526100935692,-1.654479344689915
0.9830528467472395,74.13860739160152,0.01762526100935692,-1.654479344689915
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.983094233751589,78.61779815936616,0.011713606381331381,2.839375247213047
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9818069906212564,73.00726817786374,0.010209894214278266,3.6030446405828966
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9816079592294693,71.66572178146266,0.01884627200498439,1.8327067369493548
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.9809145306882568,66.98087234823966,0.008928254508624191,2.4521226230179254
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9822924894578362,76.37890204298873,0.014794874794447143,2.183353934990631
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9806028625121612,61.15510702435732,0.024473096935518884,-0.43644012115464825
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9814136528495626,77.3841091772178,0.01865548240855528,-1.7037845437992782
0.9814136528495626,77.3841091772178,0.01865548240855528,-1.7037845437992782
0.9796206157706973,61.26330957903228,0.019811419869189526,0.4769527211634337
0.9796206157706973,61.26330957903228,0.019811419869189526,0.4769527211634337
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.9806942649579903,68.68507426945082,0.013661034904508523,2.4294366997238503
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
0.981649546395056,72.7573251444641,0.015129945595283061,2.407767097497124
